Id,SalePrice
1651,112959.48581701869
1652,116553.78184248172
1653,118601.3816321927
1654,176537.80959200746
1655,156138.1871650646
1656,173341.15374241656
1657,176130.6239679921
1658,173341.15374241656
1659,102922.7150524519
1660,134502.40662552285
1661,354839.44386717025
1662,331224.5816450325
1663,310827.3824166828
1664,417311.16990774823
1665,257533.22594004634
1666,285626.3232173136
1667,282033.88015834196
1668,280328.0152242613
1669,247808.65139305466
1670,279688.7815370655
1671,253237.38903949634
1672,375559.93244360853
1673,276894.4871810734
1674,244769.31698485147
1675,196173.81309129213
1676,229613.34375246006
1677,209963.76749645284
1678,400004.8999837844
1679,329389.34936549875
1680,287003.2115922412
1681,212209.27651099462
1682,257602.74615783486
1683,201245.12981422147
1684,162208.26760953563
1685,165498.61177234093
1686,172357.98937466912
1687,137123.63823778674
1688,184964.19103645638
1689,181274.04932954328
1690,182249.35614521653
1691,167731.57530604885
1692,227841.4776294738
1693,137123.63823778674
1694,183998.68617861927
1695,140578.80719406423
1696,265355.42990206415
1697,141431.97377311045
1698,317822.96813181054
1699,306696.06526122533
1700,255915.26040897032
1701,270402.70914996404
1702,264555.2509688785
1703,251607.24224679414
1704,268615.1097976946
1705,191645.10138148602
1706,369536.55885612103
1707,195874.0920640909
1708,200025.56852522973
1709,245859.60475140918
1710,220072.93097407557
1711,241109.81326685633
1712,242367.0297892953
1713,251919.21357044045
1714,229074.0606106385
1715,214073.2102020748
1716,170193.04844843654
1717,167464.58390565673
1718,113923.14285236376
1719,198339.26114030593
1720,231862.33610976362
1721,157838.69666722094
1722,108696.30171415715
1723,175900.6411777672
1724,233038.92674691183
1725,230596.76819377148
1726,196377.80260967414
1727,198033.5913044565
1728,192276.53701656315
1729,162046.89178365257
1730,135333.2513862773
1731,125991.2479119293
1732,140536.52442644734
1733,114761.15481081078
1734,126134.21316978728
1735,109381.73672605665
1736,90611.71154631214
1737,320789.23276825494
1738,205940.5686782719
1739,324288.03653769183
1740,261639.84419806823
1741,214701.9429004341
1742,199284.82222730038
1743,183989.05306723167
1744,263835.54461738036
1745,242535.72582686934
1746,203652.35103189957
1747,233659.1969528275
1748,231811.30428775138
1749,178418.05884475654
1750,148565.8570018687
1751,217379.85063338737
1752,103433.4369750035
1753,200167.12839096002
1754,220395.6362843208
1755,173531.74487888915
1756,128838.617160819
1757,90094.62149857928
1758,183539.41820934077
1759,208235.55987710453
1760,198646.6799782652
1761,188473.55204179586
1762,207046.09217786475
1763,158682.7831713094
1764,131047.97944642368
1765,235997.66452577413
1766,212246.51004715523
1767,239918.7611505823
1768,137239.77874485956
1769,171861.19432087886
1770,137129.52127205807
1771,129497.81253189605
1772,154804.91072453576
1773,143081.88786507203
1774,230649.084168077
1775,126944.56335986525
1776,118913.35348624812
1777,103531.2422786324
1778,130950.53458352183
1779,113810.17184512949
1780,161658.55883814552
1781,124719.04830934285
1782,99894.7093542578
1783,151826.94984380782
1784,85943.6877599017
1785,110329.08646406827
1786,147158.88762448102
1787,157560.43396419377
1788,49082.56919581667
1789,116702.4193473793
1790,110924.55768840591
1791,279817.0624332428
1792,171350.19570878037
1793,139944.09118730828
1794,142776.351535666
1795,118723.45591466536
1796,84371.65075585751
1797,154450.1769158234
1798,109926.34468479104
1799,96284.93979157328
1800,101440.02043117002
1801,139057.39982411935
1802,110995.66872687767
1803,162025.1357861719
1804,148755.03235915297
1805,122109.65230016009
1806,113130.97062339241
1807,187036.05013218362
1808,110919.34383200985
1809,100693.07086860939
1810,147628.8527945444
1811,106458.85414246721
1812,98142.68561824957
1813,130115.36718745186
1814,101436.6472771574
1815,50425.59954287449
1816,83123.29638571541
1817,175039.04137387482
1818,189116.45072813626
1819,116212.22702553336
1820,60055.36311085215
1821,84621.0928876967
1822,140665.71940185674
1823,36302.467372305684
1824,125237.87087057947
1825,127959.71950624333
1826,85702.15620867883
1827,113217.28021640042
1828,155112.5887140384
1829,217213.0918305899
1830,200391.54176846432
1831,157353.91333575602
1832,160440.55147029037
1833,169419.07603182708
1834,110533.6510001909
1835,131152.22615818892
1836,166868.81260239994
1837,106190.20773393566
1838,145136.25207460622
1839,67979.26911911662
1840,184485.17913753452
1841,180444.50853570274
1842,103326.70545438358
1843,158322.73486333713
1844,92091.33179705939
1845,117146.4605291432
1846,136910.8663039004
1847,162835.04572719673
1848,13579.229526957068
1849,98782.59491935125
1850,145324.62440313684
1851,142488.716614704
1852,126312.69354351121
1853,155135.74183289488
1854,182475.76397063193
1855,149009.4545535434
1856,229913.00768096064
1857,120131.6830148994
1858,139285.3831588675
1859,91567.98232279856
1860,209774.9237659309
1861,90268.19707434824
1862,350282.2948326777
1863,350282.2948326777
1864,350282.2948326777
1865,306636.11400678963
1866,270923.99630640657
1867,231669.17778792992
1868,257469.47005903514
1869,217072.28720806586
1870,225900.33176329138
1871,230113.93363515695
1872,162975.89066041997
1873,249437.28500457018
1874,130591.8326686158
1875,214202.2784087984
1876,216444.16031300623
1877,214411.02731910817
1878,209266.4513053646
1879,98188.75381939758
1880,135309.65362124398
1881,288314.74934970145
1882,229661.33532175617
1883,199324.74712604142
1884,219281.00797301254
1885,228965.65972178458
1886,255837.9707822691
1887,206348.987161162
1888,252402.10231048285
1889,156102.3127416084
1890,150291.72428157297
1891,129641.29866495155
1892,92543.92352203658
1893,137276.46657887785
1894,139275.0028862175
1895,162123.6771945683
1896,105204.93159949341
1897,124744.32976761687
1898,103264.75683142096
1899,120232.16925282552
1900,91285.73284719615
1901,188410.88655289367
1902,151999.90352600696
1903,211102.89262048996
1904,154223.33921632392
1905,219359.81312496157
1906,176312.81070559972
1907,230601.90208083068
1908,107841.20127280598
1909,153326.4155726584
1910,139058.77559635122
1911,208113.90923953304
1912,288818.9102638456
1913,152782.18378903664
1914,59597.93845105714
1915,241208.3126898658
1916,59734.80035759816
1917,243152.37607836825
1918,127367.6498512761
1919,183371.44729656912
1920,253858.41274044118
1921,312026.76684911933
1922,264866.79028472514
1923,212416.78676416507
1924,258791.16298714353
1925,215559.54926356624
1926,321290.4592251086
1927,113684.71304255232
1928,177042.3261859143
1929,97403.19136930432
1930,98165.77219915442
1931,150013.44926183164
1932,130937.35803521622
1933,187587.6512968874
1934,189318.35742811902
1935,163078.43347255533
1936,189488.99074392827
1937,183682.10318963064
1938,191150.38884155283
1939,261219.58088715366
1940,188785.0157292822
1941,190666.5147638031
1942,200823.549696494
1943,206069.85786864444
1944,270731.76265537075
1945,288794.8614082383
1946,187946.15142747934
1947,258484.2982002897
1948,235063.69929443006
1949,252620.45549883918
1950,195121.21688299085
1951,285579.2887775962
1952,238445.8509553291
1953,177612.03439159988
1954,206211.3755594873
1955,141241.2661082597
1956,354219.52213358914
1957,205451.42844265417
1958,281623.07315922005
1959,202493.3658542274
1960,110346.03558091863
1961,127227.12579332589
1962,101878.95624215918
1963,109794.0077617815
1964,136192.416708636
1965,161642.75243168802
1966,156425.95139629327
1967,259564.4046438588
1968,341612.88666516286
1969,299706.5228001147
1970,346603.7797588523
1971,362412.972036312
1972,322498.40949678794
1973,224296.84002467967
1974,273578.15214164474
1975,396318.8294887311
1976,259049.71388584157
1977,311060.04636639263
1978,319073.9349075728
1979,303242.254225114
1980,197242.9396877435
1981,302193.11077389284
1982,214171.68298450217
1983,199904.04300819497
1984,195728.66259587012
1985,233226.49934947118
1986,241109.28268500615
1987,172120.32407568482
1988,169445.73308750018
1989,186203.64564677607
1990,193293.84516207356
1991,209963.76749645284
1992,207511.89597087572
1993,159463.62370424173
1994,222412.73073513625
1995,185280.26315828183
1996,245056.50890518646
1997,263173.93552367727
1998,324719.27398735634
1999,240406.0771400026
2000,274977.71646385035
2001,263433.74260945467
2002,236650.95623874193
2003,264691.07562796876
2004,257608.445272929
2005,194544.58008396786
2006,192767.7005937143
2007,233659.94731683028
2008,191933.62842667665
2009,210762.60120971705
2010,188898.91668994114
2011,115028.99433985868
2012,159400.5605307371
2013,185034.11532868314
2014,192008.34948457786
2015,188774.96277117083
2016,216352.25623335136
2017,195678.87482899128
2018,125101.34876165591
2019,113917.72716020443
2020,107450.84942019034
2021,87364.48844563129
2022,190914.9057700665
2023,168888.71335234246
2024,258039.47650446804
2025,330815.6812599428
2026,196496.445455464
2027,174069.5537122273
2028,166899.4032857667
2029,187552.58066313207
2030,243208.5959251526
2031,219554.19061995627
2032,222766.3834425004
2033,234081.03003357915
2034,176157.5729903348
2035,218287.56760968687
2036,205101.33880591762
2037,206460.47053891845
2038,299699.3865080769
2039,204781.04068734133
2040,325104.92287045566
2041,244195.89896372193
2042,204100.77040152546
2043,179883.92882204297
2044,213337.3904678977
2045,208507.573137824
2046,201081.76651504
2047,137387.36101223857
2048,133697.1892272719
2049,194356.9900417888
2050,155123.7374750437
2051,57273.50345801115
2052,146260.50456778525
2053,130781.456915821
2054,71155.31538042387
2055,184319.4474539714
2056,111118.18802191736
2057,110868.08530682356
2058,211244.17287442184
2059,140060.2502920592
2060,208376.66394057655
2061,189127.04700677702
2062,139356.3700476739
2063,104430.5835833786
2064,167471.7862154041
2065,123594.7507603114
2066,191574.0165512888
2067,111832.46584132058
2068,211316.60901219878
2069,72605.4204388601
2070,101154.51277692126
2071,80691.32190977156
2072,226853.78097320642
2073,123829.671823234
2074,174448.83249887603
2075,138074.54081889906
2076,127789.72241444155
2077,166365.86415392387
2078,108282.65653359672
2079,155969.16160648366
2080,126767.03738151686
2081,97141.95274661615
2082,153767.60786033576
2083,160173.48838205414
2084,102042.58805742339
2085,116395.0250954637
2086,80129.50221826675
2087,122161.08144981228
2088,127528.6030618157
2089,76254.85569873109
2090,122832.01282063147
2091,117649.26176221663
2092,179930.91385740097
2093,156871.069473865
2094,90445.48343517672
2095,191536.4232721985
2096,73483.80036305018
2097,68063.90018580071
2098,181217.67278010325
2099,61677.73446835208
2100,73918.27750214525
2101,150793.81670361277
2102,112739.64969438943
2103,83345.56943286571
2104,202707.555607421
2105,105201.12682450557
2106,118092.40129685475
2107,214998.71168044797
2108,132022.01722972552
2109,117327.49226278195
2110,126875.00328620203
2111,139202.36893235648
2112,167809.08777612195
2113,95402.40952254445
2114,105844.1590282782
2115,157908.7898592987
2116,118886.29550174982
2117,178984.77288583727
2118,140089.57350749784
2119,93913.81626790753
2120,114986.46674843476
2121,120047.56593604595
2122,114884.7759658783
2123,49719.905745348035
2124,182934.83509305035
2125,197760.50321158182
2126,176912.58351471924
2127,179623.1447608675
2128,127645.7147848783
2129,116761.87225081745
2130,130172.50893121047
2131,129696.97693895662
2132,159925.11150106328
2133,125430.5204150822
2134,148594.29807588184
2135,108904.91664025387
2136,94589.21202094684
2137,106385.85355944675
2138,135076.33395190688
2139,141683.1598031234
2140,118373.18430264088
2141,91733.0676186995
2142,111680.08390468484
2143,161842.25138800364
2144,154551.65438288377
2145,115083.74524046388
2146,184422.26253026153
2147,208505.182955139
2148,174421.7706268348
2149,143989.12877924595
2150,216244.2647636754
2151,96218.58306617291
2152,172881.3944942667
2153,182177.43409789784
2154,91489.46530908313
2155,115959.50885761096
2156,274178.4456266718
2157,246886.9588236749
2158,205242.77644475823
2159,200226.05722571225
2160,158348.84904755533
2161,245718.91254711695
2162,379502.6703844449
2163,293062.87694580806
2164,236542.24126999878
2165,212845.9313209608
2166,138099.69856422278
2167,210477.6619267295
2168,222087.96125803865
2169,189928.3119481346
2170,231177.3409666565
2171,141447.08198752248
2172,153324.60659331523
2173,189006.66563286475
2174,251610.86930372132
2175,270794.86608934205
2176,267110.0902570642
2177,244432.95672891015
2178,203039.7095502349
2179,138826.52659304417
2180,301949.22611137445
2181,191909.5358441694
2182,235394.6956053281
2183,193278.2460866711
2184,113425.22899420992
2185,92032.25064940256
2186,150785.40585701357
2187,149126.15468664476
2188,141365.6171726558
2189,272603.4946912157
2190,61622.70854602335
2191,61622.70854602335
2192,81986.11778507115
2193,89549.37215875318
2194,31305.715359247813
2195,108328.14796933549
2196,83773.08634931598
2197,128784.71395534405
2198,177636.31314591676
2199,242773.43958376817
2200,140171.41833127348
2201,113666.57586839981
2202,150787.50084971674
2203,144822.44515601223
2204,161769.81920795765
2205,116831.55781275823
2206,133129.31862733548
2207,181998.51489605755
2208,235447.23480311275
2209,262097.9242472168
2210,108694.36785185224
2211,113166.99761341028
2212,90908.09349984393
2213,67616.47615493785
2214,139211.8678243935
2215,90231.23770666828
2216,185889.22942979456
2217,59441.365705458185
2218,84131.37054961221
2219,76587.24955261935
2220,83621.65496687291
2221,244876.92897976466
2222,240970.7290017655
2223,310379.1528401631
2224,231952.4211800402
2225,154285.91677228146
2226,231382.95650079753
2227,216442.35719599755
2228,243102.219455288
2229,226767.3534485892
2230,139794.35509961448
2231,199528.91975348283
2232,195118.9949937289
2233,178672.07637239053
2234,204849.58105536544
2235,229975.82065780932
2236,253375.9692192574
2237,319015.02235592075
2238,248641.0045985918
2239,104306.36577621009
2240,182516.49889589858
2241,190517.94966004335
2242,127297.46771118895
2243,118505.40645543626
2244,106577.7675438243
2245,116161.01744347316
2246,132367.0950301091
2247,95535.5137235975
2248,93636.22888117432
2249,84083.64351382294
2250,106587.38198121407
2251,144626.11579344113
2252,213470.393884045
2253,136861.28313530885
2254,157126.17529135972
2255,208786.68264142683
2256,169045.0239845384
2257,228030.73767762983
2258,155860.90395252648
2259,183839.92390257624
2260,160787.43463615837
2261,188060.2072978909
2262,199937.93866712114
2263,303870.300684156
2264,387864.31322371156
2265,211085.34045960577
2266,246757.3808254704
2267,343753.5865377161
2268,280853.128908196
2269,187904.8555074487
2270,171554.39244699234
2271,240597.76062995434
2272,202604.22028186088
2273,160773.18137290527
2274,203722.78843894918
2275,242801.8476637763
2276,181207.72589535944
2277,217928.93838995945
2278,163836.7586658316
2279,101153.21317536425
2280,106196.91516953209
2281,195982.73412966385
2282,215249.18469766737
2283,97948.06004646223
2284,100646.59492001237
2285,146460.8999681936
2286,123528.91634814552
2287,270878.8029120583
2288,254420.93496384178
2289,354277.48469877173
2290,374755.62109652604
2291,263818.00057279493
2292,337861.2986137369
2293,377096.04313592904
2294,321916.02862705674
2295,411264.1563823015
2296,282267.68452326325
2297,261989.31169960662
2298,281322.58740616264
2299,330170.24292696035
2300,305528.76438318007
2301,241696.2511268871
2302,261062.19389003873
2303,246130.3240423063
2304,258568.84383433222
2305,225941.0884473528
2306,225941.0884473528
2307,208869.02065408896
2308,231657.29660548284
2309,243282.19954695212
2310,197765.78981529232
2311,215512.76979052866
2312,186281.87764442232
2313,170401.9302991609
2314,146128.17075489648
2315,169538.9151479838
2316,190210.0647367374
2317,185044.9804303295
2318,170878.39817111424
2319,163061.43418858186
2320,168296.3993868346
2321,239411.54365728243
2322,177054.5642798344
2323,161082.48164239456
2324,151391.27821409394
2325,221158.73886584243
2326,138361.65530149834
2327,190834.4639309292
2328,194283.75173518297
2329,206027.32961739734
2330,191752.2942565333
2331,336413.5177761336
2332,338824.9579602217
2333,302960.1049019691
2334,244884.66952538796
2335,242572.80004340157
2336,297382.286146738
2337,194399.1045134823
2338,250290.94801290767
2339,203079.33621136428
2340,347944.1567249233
2341,251960.47952661154
2342,218419.25052780524
2343,229940.9148475501
2344,225360.05022944944
2345,257464.1869087255
2346,190119.3407425953
2347,187800.6820786385
2348,210101.68285489234
2349,188972.62053974895
2350,257996.76862521496
2351,231808.49525220157
2352,249863.8445710958
2353,266135.4741843953
2354,107033.21589745507
2355,112141.2651916115
2356,154549.24992486034
2357,203477.63319923662
2358,201506.73787427437
2359,129912.67319202534
2360,121330.75126521202
2361,172700.5725533258
2362,285578.02554561966
2363,148811.9338866523
2364,159763.51844664186
2365,217595.02279126132
2366,185254.4343852852
2367,231124.45391750432
2368,208193.0021610152
2369,237917.02993438923
2370,184445.99384484452
2371,175487.0895199986
2372,193664.22415555015
2373,246137.50654571652
2374,322717.2165680537
2375,235695.673845574
2376,315278.7619512866
2377,359976.57668824855
2378,148297.92768667964
2379,253148.69763835668
2380,138424.88273054315
2381,189512.4608371833
2382,186330.0412710008
2383,223184.88839227203
2384,246650.60230741723
2385,165556.8799254886
2386,126951.0781300285
2387,123794.389548929
2388,111094.37986676648
2389,125205.58376274197
2390,148112.00548027543
2391,142584.5350661956
2392,93999.64345170227
2393,158286.37058450238
2394,141476.92295482024
2395,199612.2710665731
2396,133824.89994626958
2397,226802.8075372046
2398,120995.67542832522
2399,53293.854586830945
2400,51816.42436646734
2401,96847.01270059193
2402,145735.96004363918
2403,219637.8272864047
2404,139580.55380795887
2405,167055.2103495891
2406,126917.2253206507
2407,121468.28701810804
2408,159575.51663574064
2409,125745.20425395071
2410,168516.72442046495
2411,124656.9228986162
2412,142884.2793564041
2413,148565.8570018687
2414,124798.2705780555
2415,193360.29665178029
2416,122180.16997388462
2417,109315.05055882092
2418,106830.83111928661
2419,156935.70832285524
2420,118485.1085173382
2421,162624.21149964718
2422,120182.3322957273
2423,129678.01773777339
2424,135182.13986562562
2425,335407.1695299841
2426,217586.00739333793
2427,115355.39935136974
2428,134199.0763433709
2429,88647.64967883915
2430,113109.61059320714
2431,131552.73679722668
2432,123392.6595538111
2433,128597.23989104849
2434,165811.8948899819
2435,168971.09376251217
2436,41425.99655858446
2437,102304.9227567356
2438,108820.5132326721
2439,131200.0607113894
2440,139772.9851280192
2441,125956.84172345774
2442,104814.38369277382
2443,118501.91839322454
2444,136478.47698548887
2445,86270.39801907516
2446,185148.70835746612
2447,217804.9949400467
2448,139044.8200824925
2449,115176.57350176192
2450,176577.05825676693
2451,130066.07625800933
2452,229627.29105324452
2453,60016.03677169276
2454,121377.70361129215
2455,137114.9553350687
2456,143804.97962621413
2457,121085.31087369588
2458,107009.28645667732
2459,100073.66011088886
2460,173423.6666948685
2461,106548.84338136807
2462,125057.45555296389
2463,144144.25939708928
2464,222747.96256909936
2465,140995.79906343392
2466,121460.04103671553
2467,152854.55808083355
2468,106636.86699374644
2469,123979.90395045027
2470,212733.32767707895
2471,167575.23878507965
2472,240414.1218430174
2473,160250.14572821208
2474,128855.63372791311
2475,232731.34278120435
2476,128039.19239220864
2477,115980.56888855135
2478,208229.45564743044
2479,132373.71032936807
2480,143575.754801576
2481,121515.69307990934
2482,135135.95799901598
2483,89006.89478017109
2484,145921.2163626868
2485,110661.48659462603
2486,158283.69963998478
2487,243156.62260340815
2488,129247.04425137548
2489,137814.02082807382
2490,139923.94099393042
2491,59389.58560227329
2492,188228.5225816293
2493,132003.0823997645
2494,195898.8508672981
2495,105530.83157355321
2496,250691.10717479224
2497,163345.37624791323
2498,97451.25174388479
2499,43171.990479644475
2500,139390.7582562268
2501,143303.56225099653
2502,137812.3726218735
2503,130014.23565727111
2504,188359.46460217668
2505,219612.92655979245
2506,250029.63330920358
2507,325825.38024824916
2508,250029.63330920358
2509,231720.74257014217
2510,215190.8678191446
2511,189132.79713106397
2512,208352.8327854708
2513,233774.35359439888
2514,231927.60154281525
2515,145910.56005461785
2516,170935.4842340534
2517,125814.09982595683
2518,141591.11155453097
2519,220915.82296698095
2520,214742.42292924144
2521,194514.4342868665
2522,223544.76273972326
2523,103128.85477169477
2524,132888.18858871082
2525,148323.90782668785
2526,163722.5653671053
2527,107619.27918085009
2528,102242.63755684225
2529,127227.12579332589
2530,97976.08687034862
2531,242902.49860713328
2532,239551.13854842362
2533,199982.52180437822
2534,208416.7850600468
2535,284614.55630165676
2536,234917.4954520213
2537,217861.78833751957
2538,177864.69021772957
2539,197250.26448594927
2540,175433.02406754953
2541,173033.96586092995
2542,170401.9302991609
2543,132804.0747160698
2544,148195.86051041432
2545,160746.6754446278
2546,167708.21742524966
2547,139498.75964589234
2548,156244.27324917784
2549,182140.097612128
2550,726302.7992927571
2551,129641.29866495155
2552,136337.61223651038
2553,61622.70854602335
2554,108708.01114763727
2555,98500.88888208887
2556,96105.22186010331
2557,123131.9262139039
2558,206309.64250544016
2559,152252.5915024487
2560,132635.85991306722
2561,106853.7173407349
2562,103703.47650081565
2563,112026.82365517085
2564,161570.95814727162
2565,96327.0721002399
2566,148638.9580723869
2567,152083.47897872244
2568,211161.1257452063
2569,203606.3654624897
2570,109462.42277139108
2571,219900.9166760642
2572,165896.5351808885
2573,234950.3706759738
2574,245410.77970137584
2575,140175.73557565408
2576,134384.82955249582
2577,184779.89551265122
2578,80051.48260883123
2579,41089.090947874756
2580,146922.37532288712
2581,164340.21993807313
2582,102132.15186654164
2583,239585.21682947245
2584,185809.58005924174
2585,203896.39065561633
2586,233959.39957596446
2587,211735.64964525844
2588,96597.75570235368
2589,152437.14042082353
2590,229817.55318810028
2591,190840.6795394198
2592,217738.0294499348
2593,221105.84027282658
2594,173591.15575817446
2595,186913.2903745259
2596,295185.9179560457
2597,205990.94311884337
2598,261762.5418428814
2599,276347.9406911128
2600,183571.3672861615
2601,175615.57395423844
2602,98145.07380156367
2603,107052.93492002488
2604,76559.95935169363
2605,100960.52351241629
2606,174769.5101870295
2607,208133.1098387373
2608,216247.03281960546
2609,167327.85314531732
2610,68736.79431335043
2611,177420.15131153676
2612,168141.04069518374
2613,108311.05448149685
2614,89339.96911257863
2615,193123.12006616034
2616,136244.90313896158
2617,261243.1474117662
2618,248292.99079738578
2619,243210.4242130967
2620,186390.85196972257
2621,181804.41556676684
2622,192469.25880329648
2623,218550.67969815317
2624,310638.2192977654
2625,319961.963570316
2626,152376.87225725836
2627,175141.34692264962
2628,342332.6465637486
2629,354197.4719748639
2630,258684.56400045325
2631,333641.65282200894
2632,313270.60415766446
2633,255546.79926030527
2634,303413.73422254145
2635,162609.19970467238
2636,194339.07863025836
2637,166204.02219706288
2638,257692.3827391008
2639,195912.28622426646
2640,150600.19191578115
2641,113143.11166957166
2642,226781.76572577682
2643,112963.79183767617
2644,143609.61284728485
2645,92259.17556076351
2646,99762.04007631584
2647,97948.06004646223
2648,157681.85158898003
2649,139296.3134512457
2650,160370.2757661409
2651,175047.48690050907
2652,328636.2104654745
2653,260845.08907456245
2654,246881.82193213786
2655,322300.6049338551
2656,240654.1575827696
2657,276117.3842697068
2658,255582.42286374004
2659,250874.35096976298
2660,297991.83519793174
2661,299621.7595213038
2662,288896.7416810979
2663,273874.1466770957
2664,240875.61067314676
2665,298216.3254152887
2666,254793.1569043663
2667,162208.26760953563
2668,169344.75347184078
2669,174104.6901123027
2670,246318.01314347718
2671,169344.75347184078
2672,198545.98092974542
2673,212740.7430432304
2674,213894.44683830708
2675,166760.8418286563
2676,181555.75747716762
2677,207317.7342947327
2678,259528.80498196997
2679,269251.49055918946
2680,282183.220721025
2681,330282.7150864281
2682,292689.2617252333
2683,416094.4873997433
2684,295790.36396997236
2685,318783.4300535838
2686,246677.76242913087
2687,300566.35435856425
2688,202330.9209593132
2689,195202.13135774262
2690,377103.14117242536
2691,205261.1279974579
2692,112022.47334756133
2693,198678.86828436932
2694,110715.76306300967
2695,192050.41499270278
2696,178353.84215916053
2697,223808.3483118023
2698,206211.44412922437
2699,220141.4929880736
2700,179424.163080221
2701,155427.67932167076
2702,146052.51403496644
2703,111594.47437491053
2704,146865.3785227612
2705,104520.2761004065
2706,92633.63246755175
2707,140029.03022198062
2708,124282.56638426805
2709,69519.09937836207
2710,95803.65013694216
2711,304028.4450213064
2712,339349.03711778775
2713,189116.92897717294
2714,154006.21349834892
2715,185726.15602287525
2716,149615.52324316732
2717,171161.12701156744
2718,214540.6985053725
2719,189902.7541279706
2720,193588.49773624234
2721,143298.40126157092
2722,185752.69794274514
2723,147793.74742663075
2724,106055.68874930928
2725,122822.40336446097
2726,159449.93333198037
2727,183272.40536813042
2728,175417.11999541748
2729,136038.3787581111
2730,148101.36311624225
2731,106263.45469178585
2732,115507.38990441713
2733,172434.58949715336
2734,191499.33933351008
